timestamp_iso_utc,timestamp_ms,day,detector,auto_label,confidence,reason,delta_ms,amount_gap_pct,price_diff_bps,trades_apart
2026-02-04T16:13:14.411000+00:00,1770221594411,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (59ms) + similar amount = wash,59,,0.323822,1
2026-02-04T16:14:03.844000+00:00,1770221643844,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (480ms) = wash (user-learned),480,0.6642,0.229723,4
2026-02-04T16:14:22.131000+00:00,1770221662131,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (898ms) = wash (user-learned),898,0.0303,0.040569,3
2026-02-04T16:14:26.491000+00:00,1770221666491,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (241ms) = wash (user-learned),241,0.0666,0.081157,3
2026-02-04T16:14:30.604000+00:00,1770221670604,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (749ms) = wash (user-learned),749,0.1332,0.974221,4
2026-02-04T16:14:34.846000+00:00,1770221674846,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (186ms) = wash (user-learned),186,0.1433,0.054137,2
2026-02-04T16:15:04.510000+00:00,1770221704510,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (363ms) = wash (user-learned),363,,0.554338,5
2026-02-04T16:15:04.736000+00:00,1770221704736,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (92ms) + similar amount = wash,92,,0.081133,5
2026-02-04T16:15:19.306000+00:00,1770221719306,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (336ms) = wash (user-learned),336,0.7937,0.838655,2
2026-02-04T16:15:22.403000+00:00,1770221722403,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (1100ms) = wash (user-learned),1100,0.2586,0.33831,5
2026-02-04T16:15:52.493000+00:00,1770221752493,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (790ms) = wash (user-learned),790,0.1332,0.3919,5
2026-02-04T16:15:55.766000+00:00,1770221755766,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (770ms) = wash (user-learned),770,,0.081108,4
2026-02-04T16:16:02.835000+00:00,1770221762835,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (16ms) + similar amount = wash,16,0.0736,0.797911,2
2026-02-04T16:16:02.835000+00:00,1770221762835,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (15ms) + similar amount = wash,15,0.0736,0.338106,1
2026-02-04T16:16:19.163000+00:00,1770221779163,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (263ms) = wash (user-learned),263,0.0128,0.013564,4
2026-02-04T16:16:31.860000+00:00,1770221791860,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (358ms) = wash (user-learned),358,0.0068,0.406924,5
2026-02-04T16:16:31.860000+00:00,1770221791860,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (358ms) = wash (user-learned),358,0.0068,0.352667,4
2026-02-04T16:16:31.860000+00:00,1770221791860,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (358ms) = wash (user-learned),358,0.0068,0.352667,3
2026-02-04T16:16:31.860000+00:00,1770221791860,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (358ms) = wash (user-learned),358,0.268,0.122076,2
2026-02-04T16:16:31.860000+00:00,1770221791860,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (358ms) = wash (user-learned),358,0.268,0.122076,1
2026-02-04T16:16:31.860000+00:00,1770221791860,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (358ms) = wash (user-learned),358,0.0068,0.352667,5
2026-02-04T16:16:31.860000+00:00,1770221791860,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (358ms) = wash (user-learned),358,0.0068,0.352667,4
2026-02-04T16:16:31.860000+00:00,1770221791860,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (358ms) = wash (user-learned),358,0.268,0.122076,3
2026-02-04T16:16:31.860000+00:00,1770221791860,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (358ms) = wash (user-learned),358,0.268,0.122076,2
2026-02-04T16:16:40.858000+00:00,1770221800858,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (550ms) = wash (user-learned),550,0.0666,0.013557,5
2026-02-04T16:16:40.858000+00:00,1770221800858,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (397ms) = wash (user-learned),397,0.1332,0.786324,4
2026-02-04T16:17:23.214000+00:00,1770221843214,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (12ms) + similar amount = wash,12,0.0073,0.054341,2
2026-02-04T16:17:41.401000+00:00,1770221861401,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (72ms) + similar amount = wash,72,0.6863,0.244516,2
2026-02-04T16:18:15.808000+00:00,1770221895808,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (131ms) = wash (user-learned),131,0.3865,0.013583,3
2026-02-04T16:18:27.479000+00:00,1770221907479,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (216ms) = wash (user-learned),216,,0.0,4
2026-02-04T16:18:56.703000+00:00,1770221936703,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (334ms) = wash (user-learned),334,,0.013557,5
2026-02-04T16:18:56.703000+00:00,1770221936703,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (334ms) = wash (user-learned),334,,0.013557,4
2026-02-04T16:18:56.703000+00:00,1770221936703,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (334ms) = wash (user-learned),334,,0.013557,5
2026-02-04T16:18:56.723000+00:00,1770221936723,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (354ms) = wash (user-learned),354,,0.948927,4
2026-02-04T16:19:09.863000+00:00,1770221949863,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (432ms) = wash (user-learned),432,0.0024,0.0,5
2026-02-04T16:19:09.863000+00:00,1770221949863,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (430ms) = wash (user-learned),430,,0.2578,1
2026-02-04T16:19:09.863000+00:00,1770221949863,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (430ms) = wash (user-learned),430,0.0024,0.515594,2
2026-02-04T16:19:34.733000+00:00,1770221974733,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (710ms) = wash (user-learned),710,,0.2578,4
2026-02-04T16:19:36.928000+00:00,1770221976928,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (370ms) = wash (user-learned),370,0.0024,0.0,5
2026-02-04T16:19:36.928000+00:00,1770221976928,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (370ms) = wash (user-learned),370,,0.257827,4
2026-02-04T16:19:36.928000+00:00,1770221976928,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (370ms) = wash (user-learned),370,0.0024,0.515646,5
2026-02-04T16:19:38.703000+00:00,1770221978703,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (1320ms) = wash (user-learned),1320,0.0047,0.909161,5
2026-02-04T16:19:42.183000+00:00,1770221982183,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (421ms) = wash (user-learned),421,0.0047,0.284958,3
2026-02-04T16:20:16.297000+00:00,1770222016297,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (273ms) = wash (user-learned),273,,0.257879,3
2026-02-04T16:20:27.880000+00:00,1770222027880,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (629ms) = wash (user-learned),629,0.7379,0.813327,5
2026-02-04T16:20:37.499000+00:00,1770222037499,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (597ms) = wash (user-learned),597,0.0666,0.013553,3
2026-02-04T16:20:54.292000+00:00,1770222054292,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (375ms) = wash (user-learned),375,,0.922028,2
2026-02-04T16:21:06.431000+00:00,1770222066431,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (319ms) = wash (user-learned),319,,0.01356,4
2026-02-04T16:21:06.431000+00:00,1770222066431,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (319ms) = wash (user-learned),319,,0.01356,3
2026-02-04T16:21:06.431000+00:00,1770222066431,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (319ms) = wash (user-learned),319,,0.01356,5
2026-02-04T16:21:06.431000+00:00,1770222066431,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (319ms) = wash (user-learned),319,,0.01356,4
2026-02-04T16:22:08.537000+00:00,1770222128537,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (104ms) = wash (user-learned),104,0.5654,0.231383,4
2026-02-04T16:22:17.515000+00:00,1770222137515,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (6ms) + similar amount = wash,6,0.2332,0.013609,2
2026-02-04T16:22:43.556000+00:00,1770222163556,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (7ms) + similar amount = wash,7,0.1833,0.177117,4
2026-02-04T16:23:21.573000+00:00,1770222201573,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (137ms) = wash (user-learned),137,,0.013567,2
2026-02-04T16:23:22.273000+00:00,1770222202273,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (837ms) = wash (user-learned),837,,0.434149,4
2026-02-04T16:23:23.532000+00:00,1770222203532,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.6,0.583289,2
2026-02-04T16:23:23.556000+00:00,1770222203556,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (24ms) + similar amount = wash,24,0.6662,0.420532,1
2026-02-04T16:23:23.556000+00:00,1770222203556,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (24ms) + similar amount = wash,24,,0.637588,3
2026-02-04T16:23:24.034000+00:00,1770222204034,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (89ms) + similar amount = wash,89,0.0132,0.20349,2
2026-02-04T16:23:32.793000+00:00,1770222212793,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (354ms) = wash (user-learned),354,0.0666,0.271286,5
2026-02-04T16:23:35.077000+00:00,1770222215077,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (45ms) + similar amount = wash,45,0.0666,0.257728,3
2026-02-04T16:23:53.441000+00:00,1770222233441,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (474ms) = wash (user-learned),474,0.0666,0.149315,4
2026-02-04T16:24:53.983000+00:00,1770222293983,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (1073ms) = wash (user-learned),1073,,0.027069,5
2026-02-04T16:25:08.167000+00:00,1770222308167,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (716ms) = wash (user-learned),716,,0.960813,4
2026-02-04T16:25:11.592000+00:00,1770222311592,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (931ms) = wash (user-learned),931,,0.203044,3
2026-02-04T16:25:24.653000+00:00,1770222324653,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (855ms) = wash (user-learned),855,0.6947,0.962275,3
2026-02-04T16:25:30.137000+00:00,1770222330137,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (674ms) = wash (user-learned),674,0.3523,0.393132,3
2026-02-04T16:25:33.726000+00:00,1770222333726,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (242ms) = wash (user-learned),242,,0.013545,3
2026-02-04T16:26:01.963000+00:00,1770222361963,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (140ms) = wash (user-learned),140,0.293,0.488454,5
2026-02-04T16:26:03.036000+00:00,1770222363036,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (334ms) = wash (user-learned),334,,0.271367,2
2026-02-04T16:26:15.284000+00:00,1770222375284,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (185ms) = wash (user-learned),185,0.0267,0.013552,5
2026-02-04T16:26:15.284000+00:00,1770222375284,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (184ms) = wash (user-learned),184,0.0267,0.013552,4
2026-02-04T16:26:15.284000+00:00,1770222375284,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (182ms) = wash (user-learned),182,0.0093,0.013552,3
2026-02-04T16:26:15.284000+00:00,1770222375284,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (182ms) = wash (user-learned),182,0.0093,0.013552,2
2026-02-04T16:26:15.284000+00:00,1770222375284,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (182ms) = wash (user-learned),182,0.0093,0.013552,1
2026-02-04T16:26:15.284000+00:00,1770222375284,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (182ms) = wash (user-learned),182,0.0093,0.027104,5
2026-02-04T16:26:15.290000+00:00,1770222375290,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (6ms) + similar amount = wash,6,0.3489,0.826721,5
2026-02-04T16:26:15.290000+00:00,1770222375290,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.3489,0.623435,2
2026-02-04T16:26:15.290000+00:00,1770222375290,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.3489,0.487909,1
2026-02-04T16:26:15.290000+00:00,1770222375290,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.3489,0.623435,3
2026-02-04T16:26:15.290000+00:00,1770222375290,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.3489,0.487909,2
2026-02-04T16:26:15.290000+00:00,1770222375290,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.3489,0.623435,4
2026-02-04T16:26:15.290000+00:00,1770222375290,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.3489,0.487909,3
2026-02-04T16:26:15.290000+00:00,1770222375290,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.3489,0.623435,5
2026-02-04T16:26:15.290000+00:00,1770222375290,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.3489,0.487909,4
2026-02-04T16:26:15.290000+00:00,1770222375290,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.3489,0.487909,5
2026-02-04T16:26:15.340000+00:00,1770222375340,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (39ms) + similar amount = wash,39,0.0516,0.013554,5
2026-02-04T16:26:15.340000+00:00,1770222375340,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (39ms) + similar amount = wash,39,0.0516,0.013554,4
2026-02-04T16:26:15.340000+00:00,1770222375340,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (36ms) + similar amount = wash,36,0.0355,0.013554,3
2026-02-04T16:26:15.344000+00:00,1770222375344,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.1697,0.0,2
2026-02-04T16:26:15.347000+00:00,1770222375347,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (7ms) + similar amount = wash,7,0.0413,0.0,3
2026-02-04T16:26:15.347000+00:00,1770222375347,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (3ms) + similar amount = wash,3,0.1697,0.013554,2
2026-02-04T16:26:15.347000+00:00,1770222375347,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (0ms) + similar amount = wash,0,0.0413,0.013554,1
2026-02-04T16:26:15.349000+00:00,1770222375349,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (9ms) + similar amount = wash,9,0.0573,0.948812,5
2026-02-04T16:26:15.349000+00:00,1770222375349,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (2ms) + similar amount = wash,2,0.0573,0.935258,1
2026-02-04T16:26:15.352000+00:00,1770222375352,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (5ms) + similar amount = wash,5,0.047,0.935258,2
2026-02-04T16:26:15.352000+00:00,1770222375352,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (5ms) + similar amount = wash,5,0.047,0.935258,3
2026-02-04T16:26:15.354000+00:00,1770222375354,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (7ms) + similar amount = wash,7,0.0826,0.935258,4
2026-02-04T16:26:15.357000+00:00,1770222375357,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (10ms) + similar amount = wash,10,0.0722,0.935258,5
2026-02-04T16:26:24.892000+00:00,1770222384892,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (473ms) = wash (user-learned),473,0.7326,0.974592,3
2026-02-04T16:27:02.513000+00:00,1770222422513,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (24ms) + similar amount = wash,24,0.0964,0.148586,3
2026-02-04T16:27:38.574000+00:00,1770222458574,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (372ms) = wash (user-learned),372,0.0666,0.013478,5
2026-02-04T16:28:09.323000+00:00,1770222489323,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (830ms) = wash (user-learned),830,0.284,0.013494,3
2026-02-04T16:28:15.481000+00:00,1770222495481,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.0737,0.769512,2
2026-02-04T16:29:23.567000+00:00,1770222563567,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (1162ms) = wash (user-learned),1162,0.5133,0.013481,5
2026-02-04T16:29:23.567000+00:00,1770222563567,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (1162ms) = wash (user-learned),1162,0.5133,0.013481,4
2026-02-04T16:29:33.907000+00:00,1770222573907,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (202ms) = wash (user-learned),202,0.0013,0.013479,2
2026-02-04T16:29:33.907000+00:00,1770222573907,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (202ms) = wash (user-learned),202,,0.013479,1
2026-02-04T16:29:33.913000+00:00,1770222573913,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (6ms) + similar amount = wash,6,0.4301,0.107836,2
2026-02-04T16:29:35.486000+00:00,1770222575486,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (42ms) + similar amount = wash,42,0.0737,0.229069,4
2026-02-04T16:29:45.833000+00:00,1770222585833,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (135ms) = wash (user-learned),135,0.3758,0.013481,5
2026-02-04T16:29:45.833000+00:00,1770222585833,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (135ms) = wash (user-learned),135,0.3758,0.013481,4
2026-02-04T16:29:45.833000+00:00,1770222585833,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (132ms) = wash (user-learned),132,0.4002,0.013481,3
2026-02-04T16:29:45.833000+00:00,1770222585833,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (132ms) = wash (user-learned),132,0.4002,0.013481,2
2026-02-04T16:30:00.379000+00:00,1770222600379,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (7ms) + similar amount = wash,7,0.9708,0.013487,4
2026-02-04T16:30:01.088000+00:00,1770222601088,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (683ms) = wash (user-learned),683,0.02,0.782211,5
2026-02-04T16:30:01.088000+00:00,1770222601088,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (683ms) = wash (user-learned),683,0.02,0.782211,4
2026-02-04T16:30:01.088000+00:00,1770222601088,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (683ms) = wash (user-learned),683,0.02,0.782211,3
2026-02-04T16:30:01.088000+00:00,1770222601088,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (683ms) = wash (user-learned),683,0.02,0.782211,2
2026-02-04T16:30:14.023000+00:00,1770222614023,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (25ms) + similar amount = wash,25,0.3804,0.013484,5
2026-02-04T16:30:14.023000+00:00,1770222614023,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (22ms) + similar amount = wash,22,0.1902,0.013484,4
2026-02-04T16:30:14.023000+00:00,1770222614023,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (22ms) + similar amount = wash,22,0.1902,0.013484,3
2026-02-04T16:30:14.023000+00:00,1770222614023,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (19ms) + similar amount = wash,19,0.1829,0.013484,2
2026-02-04T16:30:14.023000+00:00,1770222614023,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (19ms) + similar amount = wash,19,0.1829,0.013484,1
2026-02-04T16:30:14.058000+00:00,1770222614058,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (9ms) + similar amount = wash,9,0.0914,0.013485,5
2026-02-04T16:30:14.058000+00:00,1770222614058,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (5ms) + similar amount = wash,5,0.1596,0.013485,4
2026-02-04T16:30:14.058000+00:00,1770222614058,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (5ms) + similar amount = wash,5,0.1596,0.013485,3
2026-02-04T16:30:14.058000+00:00,1770222614058,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (2ms) + similar amount = wash,2,0.186,0.013485,2
2026-02-04T16:30:14.058000+00:00,1770222614058,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (2ms) + similar amount = wash,2,0.186,0.013485,1
2026-02-04T16:30:14.059000+00:00,1770222614059,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (1ms) + similar amount = wash,1,0.2077,0.350615,1
2026-02-04T16:30:14.059000+00:00,1770222614059,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (1ms) + similar amount = wash,1,0.2077,0.350615,2
2026-02-04T16:30:14.063000+00:00,1770222614063,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (5ms) + similar amount = wash,5,0.2557,0.350615,3
2026-02-04T16:30:14.063000+00:00,1770222614063,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (5ms) + similar amount = wash,5,0.2557,0.350615,4
2026-02-04T16:30:14.063000+00:00,1770222614063,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (5ms) + similar amount = wash,5,0.2557,0.350615,5
2026-02-04T16:30:14.108000+00:00,1770222614108,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (8ms) + similar amount = wash,8,0.0761,0.013485,5
2026-02-04T16:30:14.108000+00:00,1770222614108,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.0482,0.013485,4
2026-02-04T16:30:14.108000+00:00,1770222614108,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.0482,0.013485,3
2026-02-04T16:30:14.108000+00:00,1770222614108,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.0482,0.013485,2
2026-02-04T16:30:14.108000+00:00,1770222614108,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.2914,0.202284,5
2026-02-04T16:30:14.108000+00:00,1770222614108,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.2914,0.202284,4
2026-02-04T16:30:14.108000+00:00,1770222614108,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.2914,0.202284,3
2026-02-04T16:30:14.108000+00:00,1770222614108,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.2914,0.552919,5
2026-02-04T16:30:14.108000+00:00,1770222614108,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.2914,0.552919,4
2026-02-04T16:30:14.108000+00:00,1770222614108,btcusdt_20260204,mirror_reversal,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.0482,0.997973,5
2026-02-04T16:30:21.906000+00:00,1770222621906,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (406ms) = wash (user-learned),406,0.2299,0.013501,5
2026-02-04T16:30:21.906000+00:00,1770222621906,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (406ms) = wash (user-learned),406,0.2299,0.013501,4
2026-02-04T16:30:21.906000+00:00,1770222621906,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (406ms) = wash (user-learned),406,0.2299,0.013501,3
2026-02-04T16:30:21.906000+00:00,1770222621906,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (403ms) = wash (user-learned),403,0.1929,0.013501,2
2026-02-04T16:30:21.906000+00:00,1770222621906,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (403ms) = wash (user-learned),403,0.1929,0.013501,1
2026-02-04T16:30:21.906000+00:00,1770222621906,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (406ms) = wash (user-learned),406,0.2299,0.027001,5
2026-02-04T16:30:21.906000+00:00,1770222621906,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (403ms) = wash (user-learned),403,0.1929,0.027001,4
2026-02-04T16:30:21.906000+00:00,1770222621906,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (403ms) = wash (user-learned),403,0.1929,0.027001,3
2026-02-04T16:30:21.906000+00:00,1770222621906,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (403ms) = wash (user-learned),403,0.1929,0.16201,5
2026-02-04T16:30:21.906000+00:00,1770222621906,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (403ms) = wash (user-learned),403,0.1929,0.16201,4
2026-02-04T16:30:34.391000+00:00,1770222634391,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (758ms) = wash (user-learned),758,,0.027015,4
2026-02-04T16:30:34.391000+00:00,1770222634391,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (758ms) = wash (user-learned),758,,0.027015,3
2026-02-04T16:30:34.391000+00:00,1770222634391,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (758ms) = wash (user-learned),758,,0.027015,5
2026-02-04T16:30:34.391000+00:00,1770222634391,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (758ms) = wash (user-learned),758,,0.027015,4
2026-02-04T16:30:42.414000+00:00,1770222642414,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (614ms) = wash (user-learned),614,0.0037,0.337866,4
2026-02-04T16:31:17.610000+00:00,1770222677610,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (327ms) = wash (user-learned),327,,0.175734,1
2026-02-04T16:31:37.381000+00:00,1770222697381,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (315ms) = wash (user-learned),315,0.0666,0.78436,5
2026-02-04T16:31:47.644000+00:00,1770222707644,btcusdt_20260204,mirror_reversal,TP,0.85,Under 2.9s (771ms) = wash (user-learned),771,,0.013522,2
