alert_id,detector,verdict,source,delta_ms,amount_gap_pct,price_diff_bps,trades_apart,window_sec,notional_usd,balance_ratio,created_at
mirror_reversal_1765251582551_auto,mirror_reversal,TP,auto:obvious,3.0,2.2e-05,0.033198,3.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765251582551_auto,mirror_reversal,TP,auto:obvious,3.0,2.2e-05,0.05533,4.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765251582551_auto,mirror_reversal,TP,auto:obvious,3.0,2.2e-05,0.077462,5.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765172042917_auto,mirror_reversal,TP,auto:obvious,4.0,8.9e-05,0.010947,1.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765173630009_auto,mirror_reversal,TP,auto:obvious,4.0,0.001927,0.208,5.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765174687825_auto,mirror_reversal,TP,auto:obvious,4.0,0.0,0.317141,2.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765179126010_auto,mirror_reversal,TP,auto:obvious,4.0,2.2e-05,0.021823,4.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765179126010_auto,mirror_reversal,TP,auto:obvious,4.0,0.0,0.0,3.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765185556544_auto,mirror_reversal,TP,auto:obvious,4.0,4.5e-05,0.076077,4.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185556544_auto,mirror_reversal,TP,auto:obvious,4.0,2.2e-05,0.05434,3.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765195582836_auto,mirror_reversal,TP,auto:obvious,4.0,0.000551,0.010887,4.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195582836_auto,mirror_reversal,TP,auto:obvious,4.0,0.000551,0.010887,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603847_auto,mirror_reversal,TP,auto:obvious,4.0,0.000661,0.010886,3.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603847_auto,mirror_reversal,TP,auto:obvious,4.0,0.000661,0.010886,2.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603847_auto,mirror_reversal,TP,auto:obvious,4.0,0.000661,0.010886,1.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603852_auto,mirror_reversal,TP,auto:obvious,4.0,0.00068,0.010886,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603852_auto,mirror_reversal,TP,auto:obvious,4.0,0.000661,0.010886,4.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603852_auto,mirror_reversal,TP,auto:obvious,4.0,0.000661,0.010886,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603856_auto,mirror_reversal,TP,auto:obvious,4.0,0.000661,0.010886,4.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603856_auto,mirror_reversal,TP,auto:obvious,4.0,0.000661,0.010886,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375541_auto,mirror_reversal,TP,auto:obvious,4.0,0.000795,0.010897,3.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375541_auto,mirror_reversal,TP,auto:obvious,4.0,0.000795,0.010897,2.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375541_auto,mirror_reversal,TP,auto:obvious,4.0,0.000795,0.010897,1.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375541_auto,mirror_reversal,TP,auto:obvious,4.0,0.000785,0.010897,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375541_auto,mirror_reversal,TP,auto:obvious,4.0,0.000785,0.010897,4.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375541_auto,mirror_reversal,TP,auto:obvious,4.0,0.000785,0.010897,3.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375580_auto,mirror_reversal,TP,auto:obvious,4.0,0.000795,0.010896,3.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765198734047_auto,mirror_reversal,TP,auto:obvious,4.0,3.0e-05,0.010897,1.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765203685445_auto,mirror_reversal,TP,auto:obvious,4.0,0.000981,0.02187,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685445_auto,mirror_reversal,TP,auto:obvious,4.0,0.000981,0.02187,4.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685445_auto,mirror_reversal,TP,auto:obvious,4.0,0.002195,0.0,2.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685445_auto,mirror_reversal,TP,auto:obvious,4.0,0.000981,0.02187,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685445_auto,mirror_reversal,TP,auto:obvious,4.0,0.002195,0.0,3.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685445_auto,mirror_reversal,TP,auto:obvious,4.0,0.002195,0.0,4.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685445_auto,mirror_reversal,TP,auto:obvious,4.0,0.002195,0.0,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765208153336_auto,mirror_reversal,TP,auto:obvious,4.0,2.2e-05,0.011117,1.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765209769807_auto,mirror_reversal,TP,auto:obvious,4.0,0.0,0.01114,4.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765209769807_auto,mirror_reversal,TP,auto:obvious,4.0,6.7e-05,0.033419,5.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765230600845_auto,mirror_reversal,TP,auto:obvious,4.0,0.000365,0.010969,2.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765235560427_auto,mirror_reversal,TP,auto:obvious,4.0,0.00045,0.011007,3.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765172042917_auto,mirror_reversal,TP,auto:obvious,5.0,4.5e-05,0.010947,3.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765172042917_auto,mirror_reversal,TP,auto:obvious,5.0,6.7e-05,0.010947,2.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765172272863_auto,mirror_reversal,TP,auto:obvious,5.0,0.000111,0.010949,1.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765195582836_auto,mirror_reversal,TP,auto:obvious,5.0,0.000551,0.010887,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603848_auto,mirror_reversal,TP,auto:obvious,5.0,0.00068,0.010886,4.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603848_auto,mirror_reversal,TP,auto:obvious,5.0,0.00068,0.010886,3.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603848_auto,mirror_reversal,TP,auto:obvious,5.0,0.00068,0.010886,2.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603848_auto,mirror_reversal,TP,auto:obvious,5.0,0.000661,0.010886,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603848_auto,mirror_reversal,TP,auto:obvious,5.0,0.000661,0.010886,4.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195603848_auto,mirror_reversal,TP,auto:obvious,5.0,0.000661,0.010886,3.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196308256_auto,mirror_reversal,TP,auto:obvious,5.0,0.004502,0.381307,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375542_auto,mirror_reversal,TP,auto:obvious,5.0,0.000795,0.010897,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375542_auto,mirror_reversal,TP,auto:obvious,5.0,0.000795,0.010897,4.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375542_auto,mirror_reversal,TP,auto:obvious,5.0,0.000785,0.010897,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375555_auto,mirror_reversal,TP,auto:obvious,5.0,0.000842,0.098067,2.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375575_auto,mirror_reversal,TP,auto:obvious,5.0,0.00267,0.010896,1.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765198734048_auto,mirror_reversal,TP,auto:obvious,5.0,3.0e-05,0.010897,2.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765203685441_auto,mirror_reversal,TP,auto:obvious,5.0,0.001142,0.010935,4.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685441_auto,mirror_reversal,TP,auto:obvious,5.0,0.002356,0.010935,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765207018867_auto,mirror_reversal,TP,auto:obvious,5.0,0.0,0.011062,3.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765215735410_auto,mirror_reversal,TP,auto:obvious,5.0,6.8e-05,0.011129,2.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765242228544_auto,mirror_reversal,TP,auto:obvious,5.0,0.00072,0.011076,5.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765255801318_auto,mirror_reversal,TP,auto:obvious,5.0,0.0,0.011124,2.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765255801318_auto,mirror_reversal,TP,auto:obvious,5.0,0.0,0.033371,3.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765255801318_auto,mirror_reversal,TP,auto:obvious,5.0,2.2e-05,0.055619,4.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765255801318_auto,mirror_reversal,TP,auto:obvious,5.0,2.2e-05,0.077867,5.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765173630005_auto,mirror_reversal,TP,auto:obvious,6.0,0.0037,0.010947,4.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765173630015_auto,mirror_reversal,TP,auto:obvious,6.0,0.0,0.010947,5.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765173630015_auto,mirror_reversal,TP,auto:obvious,6.0,0.0,0.010947,4.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765173630015_auto,mirror_reversal,TP,auto:obvious,6.0,0.0,0.010947,3.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765179126010_auto,mirror_reversal,TP,auto:obvious,6.0,2.2e-05,0.043646,5.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765185694233_auto,mirror_reversal,TP,auto:obvious,6.0,8.9e-05,0.032594,3.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185694233_auto,mirror_reversal,TP,auto:obvious,6.0,0.0,0.010865,1.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765195788462_auto,mirror_reversal,TP,auto:obvious,6.0,2.2e-05,0.032681,2.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195788462_auto,mirror_reversal,TP,auto:obvious,6.0,2.2e-05,0.010894,1.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375602_auto,mirror_reversal,TP,auto:obvious,6.0,0.00078,0.010896,1.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196375602_auto,mirror_reversal,TP,auto:obvious,6.0,0.00079,0.010896,3.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765200008642_auto,mirror_reversal,TP,auto:obvious,6.0,0.0,0.010908,2.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765203675461_auto,mirror_reversal,TP,auto:obvious,6.0,0.000537,0.054671,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203675461_auto,mirror_reversal,TP,auto:obvious,6.0,0.000537,0.054671,4.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685451_auto,mirror_reversal,TP,auto:obvious,6.0,0.004913,0.010935,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685451_auto,mirror_reversal,TP,auto:obvious,6.0,0.004913,0.010935,4.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685451_auto,mirror_reversal,TP,auto:obvious,6.0,0.004913,0.010935,3.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685451_auto,mirror_reversal,TP,auto:obvious,6.0,0.004913,0.010935,2.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685451_auto,mirror_reversal,TP,auto:obvious,6.0,0.004913,0.010935,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685451_auto,mirror_reversal,TP,auto:obvious,6.0,0.004913,0.010935,4.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685451_auto,mirror_reversal,TP,auto:obvious,6.0,0.004913,0.010935,3.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765203685451_auto,mirror_reversal,TP,auto:obvious,6.0,0.002195,0.02187,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765204319347_auto,mirror_reversal,TP,auto:obvious,6.0,0.005632,0.032833,4.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765204319347_auto,mirror_reversal,TP,auto:obvious,6.0,0.005602,0.032833,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765204344430_auto,mirror_reversal,TP,auto:obvious,6.0,0.00404,0.0,3.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765207238155_auto,mirror_reversal,TP,auto:obvious,6.0,2.3e-05,0.011073,2.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765226480029_auto,mirror_reversal,TP,auto:obvious,6.0,0.00055,0.011042,1.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765250338611_auto,mirror_reversal,TP,auto:obvious,6.0,2.6e-05,0.01112,3.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765251220235_auto,mirror_reversal,TP,auto:obvious,6.0,2.2e-05,0.01108,1.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765255801313_auto,mirror_reversal,TP,auto:obvious,6.0,0.0,0.055619,3.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765255801313_auto,mirror_reversal,TP,auto:obvious,6.0,0.0,0.033371,2.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765255801313_auto,mirror_reversal,TP,auto:obvious,6.0,0.0,0.011124,1.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765170299454_auto,mirror_reversal,TP,auto:obvious,7.0,6.3e-05,0.032928,3.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765179221085_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.065441,1.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765179971705_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.152932,1.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765183272660_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.043601,4.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185172694_auto,mirror_reversal,TP,auto:obvious,7.0,0.000111,0.032582,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185172694_auto,mirror_reversal,TP,auto:obvious,7.0,6.7e-05,0.010861,4.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185172701_auto,mirror_reversal,TP,auto:obvious,7.0,8.9e-05,0.097746,3.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185172701_auto,mirror_reversal,TP,auto:obvious,7.0,6.7e-05,0.119467,4.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765189309414_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.206578,3.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765189533340_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.065206,1.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765190519255_auto,mirror_reversal,TP,auto:obvious,7.0,4.5e-05,0.075956,4.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765190519255_auto,mirror_reversal,TP,auto:obvious,7.0,2.2e-05,0.054254,3.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765190519255_auto,mirror_reversal,TP,auto:obvious,7.0,2.2e-05,0.032552,2.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765190519255_auto,mirror_reversal,TP,auto:obvious,7.0,2.2e-05,0.010851,1.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765200008636_auto,mirror_reversal,TP,auto:obvious,7.0,2.2e-05,0.076354,5.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765200008636_auto,mirror_reversal,TP,auto:obvious,7.0,4.5e-05,0.054539,4.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765200008636_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.032723,3.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765200008636_auto,mirror_reversal,TP,auto:obvious,7.0,2.2e-05,0.010908,2.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765204151722_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.021903,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765205133783_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.240751,4.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765206210222_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.407413,5.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765206544309_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.154585,1.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765207179244_auto,mirror_reversal,TP,auto:obvious,7.0,2.2e-05,0.044239,5.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765207179244_auto,mirror_reversal,TP,auto:obvious,7.0,2.2e-05,0.022119,4.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765207179244_auto,mirror_reversal,TP,auto:obvious,7.0,2.2e-05,0.0,3.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765208153336_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.100054,5.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765208153336_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.07782,4.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765208153336_auto,mirror_reversal,TP,auto:obvious,7.0,0.0,0.055586,3.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765208153336_auto,mirror_reversal,TP,auto:obvious,7.0,2.2e-05,0.033351,2.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765172272863_auto,mirror_reversal,TP,auto:obvious,8.0,2.2e-05,0.076643,4.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765172272863_auto,mirror_reversal,TP,auto:obvious,8.0,8.9e-05,0.054745,3.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765172272863_auto,mirror_reversal,TP,auto:obvious,8.0,2.2e-05,0.032847,2.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765179153883_auto,mirror_reversal,TP,auto:obvious,8.0,4.5e-05,0.010908,2.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765179153883_auto,mirror_reversal,TP,auto:obvious,8.0,0.000134,0.032724,4.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765179153883_auto,mirror_reversal,TP,auto:obvious,8.0,4.5e-05,0.05454,5.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765185005404_auto,mirror_reversal,TP,auto:obvious,8.0,4.5e-05,0.097699,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185140884_auto,mirror_reversal,TP,auto:obvious,8.0,0.0,0.097761,2.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185356774_auto,mirror_reversal,TP,auto:obvious,8.0,0.0,0.706496,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185477963_auto,mirror_reversal,TP,auto:obvious,8.0,0.007286,0.413282,4.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185563804_auto,mirror_reversal,TP,auto:obvious,8.0,1.0e-06,0.076075,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765187124818_auto,mirror_reversal,TP,auto:obvious,8.0,0.0,0.076128,5.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765187124818_auto,mirror_reversal,TP,auto:obvious,8.0,0.0,0.054377,4.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765187124818_auto,mirror_reversal,TP,auto:obvious,8.0,2.2e-05,0.032626,3.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765187124818_auto,mirror_reversal,TP,auto:obvious,8.0,2.2e-05,0.010875,2.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765188118108_auto,mirror_reversal,TP,auto:obvious,8.0,0.002693,0.45699,2.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765190019734_auto,mirror_reversal,TP,auto:obvious,8.0,1.0e-06,0.6412,4.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765190127162_auto,mirror_reversal,TP,auto:obvious,8.0,3.5e-05,0.0,2.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765191273905_auto,mirror_reversal,TP,auto:obvious,8.0,0.0,0.293074,1.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765195788462_auto,mirror_reversal,TP,auto:obvious,8.0,8.9e-05,0.076255,4.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195788462_auto,mirror_reversal,TP,auto:obvious,8.0,2.2e-05,0.054468,3.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196236150_auto,mirror_reversal,TP,auto:obvious,8.0,0.0,0.010892,3.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196236150_auto,mirror_reversal,TP,auto:obvious,8.0,0.0,0.010892,4.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196236150_auto,mirror_reversal,TP,auto:obvious,8.0,0.0,0.010892,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765201381093_auto,mirror_reversal,TP,auto:obvious,8.0,9.6e-05,0.021842,2.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765201674663_auto,mirror_reversal,TP,auto:obvious,8.0,0.009765,0.0,3.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765204641636_auto,mirror_reversal,TP,auto:obvious,8.0,0.009536,0.373553,1.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765204669983_auto,mirror_reversal,TP,auto:obvious,8.0,0.0,0.264008,1.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765205295434_auto,mirror_reversal,TP,auto:obvious,8.0,0.0,0.229799,1.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765208374395_auto,mirror_reversal,TP,auto:obvious,8.0,2.2e-05,0.10024,5.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765208374395_auto,mirror_reversal,TP,auto:obvious,8.0,4.5e-05,0.077964,4.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765208374395_auto,mirror_reversal,TP,auto:obvious,8.0,0.0,0.055689,3.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765208374395_auto,mirror_reversal,TP,auto:obvious,8.0,2.2e-05,0.033413,2.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765208374395_auto,mirror_reversal,TP,auto:obvious,8.0,2.2e-05,0.011138,1.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765209358209_auto,mirror_reversal,TP,auto:obvious,8.0,6.7e-05,0.01109,4.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765252902015_auto,mirror_reversal,TP,auto:obvious,8.0,4.4e-05,0.011063,1.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765173630005_auto,mirror_reversal,TP,auto:obvious,9.0,0.003392,0.010947,5.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765179487831_auto,mirror_reversal,TP,auto:obvious,9.0,0.0,0.043593,3.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765179820475_auto,mirror_reversal,TP,auto:obvious,9.0,9.5e-05,0.032709,3.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765184641333_auto,mirror_reversal,TP,auto:obvious,9.0,0.008756,0.010869,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185172703_auto,mirror_reversal,TP,auto:obvious,9.0,0.000111,0.141188,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185172704_auto,mirror_reversal,TP,auto:obvious,9.0,0.0,0.097745,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185506445_auto,mirror_reversal,TP,auto:obvious,9.0,1.0e-06,0.337013,3.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185694233_auto,mirror_reversal,TP,auto:obvious,9.0,6.7e-05,0.076053,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185694233_auto,mirror_reversal,TP,auto:obvious,9.0,2.2e-05,0.054323,4.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185694242_auto,mirror_reversal,TP,auto:obvious,9.0,8.9e-05,0.010865,2.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185694242_auto,mirror_reversal,TP,auto:obvious,9.0,4.5e-05,0.032594,3.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185694242_auto,mirror_reversal,TP,auto:obvious,9.0,6.7e-05,0.054323,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185812875_auto,mirror_reversal,TP,auto:obvious,9.0,1.0e-06,0.184799,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765186673274_auto,mirror_reversal,TP,auto:obvious,9.0,1.0e-06,0.423738,4.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765189966234_auto,mirror_reversal,TP,auto:obvious,9.0,0.0,0.380533,4.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765189966234_auto,mirror_reversal,TP,auto:obvious,9.0,0.0,0.32617,3.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765195928604_auto,mirror_reversal,TP,auto:obvious,9.0,0.001095,0.892831,2.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765196467859_auto,mirror_reversal,TP,auto:obvious,9.0,0.0,0.32669,2.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765197007233_auto,mirror_reversal,TP,auto:obvious,9.0,0.0,0.239474,2.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765197733229_auto,mirror_reversal,TP,auto:obvious,9.0,3.0e-05,0.010894,1.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765200795894_auto,mirror_reversal,TP,auto:obvious,9.0,0.0,0.807991,4.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765203685441_auto,mirror_reversal,TP,auto:obvious,9.0,0.001386,0.010935,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765204279526_auto,mirror_reversal,TP,auto:obvious,9.0,0.0,0.263065,2.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765204344433_auto,mirror_reversal,TP,auto:obvious,9.0,0.003856,0.0,4.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765205731186_auto,mirror_reversal,TP,auto:obvious,9.0,0.0,0.909266,3.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765255801313_auto,mirror_reversal,TP,auto:obvious,9.0,0.0,0.100113,5.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765255801313_auto,mirror_reversal,TP,auto:obvious,9.0,2.2e-05,0.077866,4.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765185114064_auto,mirror_reversal,TP,auto:obvious,10.0,0.0,0.043432,3.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185140947_auto,mirror_reversal,TP,auto:obvious,10.0,0.0,0.173791,1.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185556544_auto,mirror_reversal,TP,auto:obvious,10.0,0.0,0.097813,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185693474_auto,mirror_reversal,TP,auto:obvious,10.0,0.0,0.31511,4.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765187401128_auto,mirror_reversal,TP,auto:obvious,10.0,0.0,0.772257,3.0,,,,"2026-02-17 22:59:55"
