event_id,timestamp_iso_utc,timestamp_ms,day,detector,pair_id,auto_label,confidence,reason,delta_ms,amount_gap_pct,price_diff_bps,trades_apart,window_seconds,imbalance_ratio,notional_usd,price_move_bps,is_partial_window,price_range_bps,amount_missing,reason_mentions_amount,amount_claimed_but_missing,reason_mentions_same_price,same_price_claim_but_large_diff,is_dup_key,review_verdict,review_notes
1768923046486_balanced_churn_207441,2026-01-20T15:30:46.486000+00:00,1768923046486,Jan-1-31,balanced_churn,207441,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,296.163,0.191548,933943.371457,6.604091,,,True,False,False,False,False,False,,
1769773080432_balanced_churn_118908,2026-01-30T11:38:00.432000+00:00,1769773080432,Jan-1-31,balanced_churn,118908,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.682,0.179127,324408.703472,2.041496,,,True,False,False,False,False,False,,
1769823966568_balanced_churn_380898,2026-01-31T01:46:06.568000+00:00,1769823966568,Jan-1-31,balanced_churn,380898,FP,0.8,Normal: significant price move (real trading),,,,,298.542,0.025806,901627.513536,5.011371,,,True,False,False,False,False,False,,
1768515865071_balanced_churn_324555,2026-01-15T22:24:25.071000+00:00,1768515865071,Jan-1-31,balanced_churn,324555,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,300.0,0.197246,325906.147773,7.361014,,,True,False,False,False,False,False,,
1769912768728_balanced_churn_399947,2026-02-01T02:26:08.728000+00:00,1769912768728,Jan-1-31,balanced_churn,399947,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.69,0.185183,561000.065263,5.546516,,,True,False,False,False,False,False,,
1767805604662_balanced_churn_213012,2026-01-07T17:06:44.662000+00:00,1767805604662,Jan-1-31,balanced_churn,213012,FP,0.8,Normal: significant price move (real trading),,,,,299.922,0.125871,854780.536703,8.14247,,,True,False,False,False,False,False,,
1769566669895_balanced_churn_249261,2026-01-28T02:17:49.895000+00:00,1769566669895,Jan-1-31,balanced_churn,249261,FP,0.75,Normal: long time window,,,,,299.029,0.147162,494714.674699,4.19974,,,True,False,False,False,False,False,,
1769231448628_balanced_churn_1346,2026-01-24T05:10:48.628000+00:00,1769231448628,Jan-1-31,balanced_churn,1346,FP,0.75,Normal: long time window,,,,,299.729,0.122134,291472.656313,0.423148,,,True,False,False,False,False,False,,
1768126480395_balanced_churn_37419,2026-01-11T10:14:40.395000+00:00,1768126480395,Jan-1-31,balanced_churn,37419,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,295.151,0.172612,74942.481395,3.395114,,,True,False,False,False,False,False,,
1767629071257_balanced_churn_182386,2026-01-05T16:04:31.257000+00:00,1767629071257,Jan-1-31,balanced_churn,182386,FP,0.75,Normal: long time window,,,,,299.298,0.125356,698049.59862,3.032565,,,True,False,False,False,False,False,,
1768758769923_balanced_churn_93595,2026-01-18T17:52:49.923000+00:00,1768758769923,Jan-1-31,balanced_churn,93595,FP,0.75,Normal: long time window,,,,,299.269,0.016583,69968.426054,0.766787,,,True,False,False,False,False,False,,
1769503190653_balanced_churn_33368,2026-01-27T08:39:50.653000+00:00,1769503190653,Jan-1-31,balanced_churn,33368,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.972,0.192473,13584853.286847,3.908695,,,True,False,False,False,False,False,,
1767368936984_balanced_churn_178520,2026-01-02T15:48:56.984000+00:00,1767368936984,Jan-1-31,balanced_churn,178520,FP,0.8,Normal: significant price move (real trading),,,,,299.964,0.056923,391465.786368,5.336396,,,True,False,False,False,False,False,,
1768696375385_balanced_churn_144738,2026-01-18T00:32:55.385000+00:00,1768696375385,Jan-1-31,balanced_churn,144738,FP,0.75,Normal: long time window,,,,,295.065,0.112286,200524.216978,0.126048,,,True,False,False,False,False,False,,
1768592744296_balanced_churn_211965,2026-01-16T19:45:44.296000+00:00,1768592744296,Jan-1-31,balanced_churn,211965,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,296.842,0.196372,146607.113397,1.705893,,,True,False,False,False,False,False,,
1769289791769_balanced_churn_93108,2026-01-24T21:23:11.769000+00:00,1769289791769,Jan-1-31,balanced_churn,93108,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,298.194,0.152237,133487.682124,1.34369,,,True,False,False,False,False,False,,
1769042400599_balanced_churn_377518,2026-01-22T00:40:00.599000+00:00,1769042400599,Jan-1-31,balanced_churn,377518,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.953,0.198547,254038.644778,4.33784,,,True,False,False,False,False,False,,
1769064867295_balanced_churn_23779,2026-01-22T06:54:27.295000+00:00,1769064867295,Jan-1-31,balanced_churn,23779,FP,0.75,Normal: long time window,,,,,296.619,0.137725,587986.405936,3.438122,,,True,False,False,False,False,False,,
1768544827239_balanced_churn_20862,2026-01-16T06:27:07.239000+00:00,1768544827239,Jan-1-31,balanced_churn,20862,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,298.571,0.198551,443889.066376,3.355177,,,True,False,False,False,False,False,,
1768341049510_balanced_churn_327235,2026-01-13T21:50:49.510000+00:00,1768341049510,Jan-1-31,balanced_churn,327235,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,294.522,0.192285,693811.262933,5.682213,,,True,False,False,False,False,False,,
1768403802073_balanced_churn_178576,2026-01-14T15:16:42.073000+00:00,1768403802073,Jan-1-31,balanced_churn,178576,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,294.141,0.198596,2083139.435438,1.341899,,,True,False,False,False,False,False,,
1767929078597_balanced_churn_391580,2026-01-09T03:24:38.597000+00:00,1767929078597,Jan-1-31,balanced_churn,391580,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,298.798,0.197915,273030.07241,6.837652,,,True,False,False,False,False,False,,
1768851383773_balanced_churn_216160,2026-01-19T19:36:23.773000+00:00,1768851383773,Jan-1-31,balanced_churn,216160,FP,0.75,Normal: long time window,,,,,298.756,0.147975,211356.219613,3.437537,,,True,False,False,False,False,False,,
1769582315418_balanced_churn_15108,2026-01-28T06:38:35.418000+00:00,1769582315418,Jan-1-31,balanced_churn,15108,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.391,0.199954,2340735.239113,8.636096,,,True,False,False,False,False,False,,
1769657615889_balanced_churn_329117,2026-01-29T03:33:35.889000+00:00,1769657615889,Jan-1-31,balanced_churn,329117,FP,0.8,Normal: significant price move (real trading),,,,,299.766,0.011308,1492949.94367,9.089876,,,True,False,False,False,False,False,,
1768855334712_balanced_churn_224865,2026-01-19T20:42:14.712000+00:00,1768855334712,Jan-1-31,balanced_churn,224865,FP,0.75,Normal: long time window,,,,,299.652,0.091978,123584.897169,0.504402,,,True,False,False,False,False,False,,
1767985110275_balanced_churn_150975,2026-01-09T18:58:30.275000+00:00,1767985110275,Jan-1-31,balanced_churn,150975,FP,0.75,Normal: long time window,,,,,299.6,0.101581,109009.291623,2.739908,,,True,False,False,False,False,False,,
1767584253921_balanced_churn_295405,2026-01-05T03:37:33.921000+00:00,1767584253921,Jan-1-31,balanced_churn,295405,FP,0.8,Normal: significant price move (real trading),,,,,290.524,0.018423,419357.109754,5.612052,,,True,False,False,False,False,False,,
1769836944911_balanced_churn_2469,2026-01-31T05:22:24.911000+00:00,1769836944911,Jan-1-31,balanced_churn,2469,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.792,0.171569,176368.403751,1.880952,,,True,False,False,False,False,False,,
1769317838736_balanced_churn_1591,2026-01-25T05:10:38.736000+00:00,1769317838736,Jan-1-31,balanced_churn,1591,FP,0.75,Normal: long time window,,,,,282.945,0.068545,412273.110023,4.785769,,,True,False,False,False,False,False,,
1767304124707_balanced_churn_108548,2026-01-01T21:48:44.707000+00:00,1767304124707,Jan-1-31,balanced_churn,108548,FP,0.75,Normal: long time window,,,,,298.276,0.098304,73304.433235,2.037414,,,True,False,False,False,False,False,,
1767811928054_balanced_churn_246798,2026-01-07T18:52:08.054000+00:00,1767811928054,Jan-1-31,balanced_churn,246798,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.785,0.167259,371706.452444,6.833924,,,True,False,False,False,False,False,,
1767684463615_balanced_churn_33980,2026-01-06T07:27:43.615000+00:00,1767684463615,Jan-1-31,balanced_churn,33980,FP,0.8,Normal: significant price move (real trading),,,,,293.175,0.142439,2851524.083813,9.675786,,,True,False,False,False,False,False,,
1768839508349_balanced_churn_173983,2026-01-19T16:18:28.349000+00:00,1768839508349,Jan-1-31,balanced_churn,173983,FP,0.75,Normal: long time window,,,,,297.068,0.110321,526624.084442,0.913319,,,True,False,False,False,False,False,,
1769578962598_balanced_churn_5706,2026-01-28T05:42:42.598000+00:00,1769578962598,Jan-1-31,balanced_churn,5706,FP,0.75,Normal: long time window,,,,,299.788,0.066417,601466.155858,4.460897,,,True,False,False,False,False,False,,
1769374985249_balanced_churn_171473,2026-01-25T21:03:05.249000+00:00,1769374985249,Jan-1-31,balanced_churn,171473,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.304,0.197077,1192579.149957,8.907802,,,True,False,False,False,False,False,,
1767413124011_balanced_churn_370891,2026-01-03T04:05:24.011000+00:00,1767413124011,Jan-1-31,balanced_churn,370891,FP,0.8,Normal: significant price move (real trading),,,,,299.482,0.064154,365382.316974,7.093238,,,True,False,False,False,False,False,,
1769390348593_balanced_churn_235922,2026-01-26T01:19:08.593000+00:00,1769390348593,Jan-1-31,balanced_churn,235922,FP,0.75,Normal: long time window,,,,,299.745,0.122205,1245816.173022,4.246379,,,True,False,False,False,False,False,,
1768992207467_balanced_churn_82366,2026-01-21T10:43:27.467000+00:00,1768992207467,Jan-1-31,balanced_churn,82366,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,298.461,0.168728,1832080.925068,2.08265,,,True,False,False,False,False,False,,
1768096085383_balanced_churn_130538,2026-01-11T01:48:05.383000+00:00,1768096085383,Jan-1-31,balanced_churn,130538,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,297.859,0.165161,86905.964141,0.088311,,,True,False,False,False,False,False,,
1769106854659_balanced_churn_220796,2026-01-22T18:34:14.659000+00:00,1769106854659,Jan-1-31,balanced_churn,220796,FP,0.8,Normal: significant price move (real trading),,,,,299.115,0.002289,171961.961453,9.457404,,,True,False,False,False,False,False,,
1769705027344_balanced_churn_148937,2026-01-29T16:43:47.344000+00:00,1769705027344,Jan-1-31,balanced_churn,148937,FP,0.8,Normal: significant price move (real trading),,,,,298.87,0.077093,1348026.64057,9.918682,,,True,False,False,False,False,False,,
1768934081519_balanced_churn_280428,2026-01-20T18:34:41.519000+00:00,1768934081519,Jan-1-31,balanced_churn,280428,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.011,0.17113,613708.1871,9.083244,,,True,False,False,False,False,False,,
1769439802111_balanced_churn_101425,2026-01-26T15:03:22.111000+00:00,1769439802111,Jan-1-31,balanced_churn,101425,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,295.884,0.199899,1521718.481811,2.93611,,,True,False,False,False,False,False,,
1767957151224_balanced_churn_86985,2026-01-09T11:12:31.224000+00:00,1767957151224,Jan-1-31,balanced_churn,86985,FP,0.75,Normal: long time window,,,,,295.257,0.143389,240972.538566,3.888841,,,True,False,False,False,False,False,,
1767525784419_balanced_churn_91526,2026-01-04T11:23:04.419000+00:00,1767525784419,Jan-1-31,balanced_churn,91526,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,298.628,0.187664,838359.568749,1.652306,,,True,False,False,False,False,False,,
1767699419219_balanced_churn_92632,2026-01-06T11:36:59.219000+00:00,1767699419219,Jan-1-31,balanced_churn,92632,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,294.187,0.170226,779703.809979,0.724974,,,True,False,False,False,False,False,,
1768399792174_balanced_churn_147253,2026-01-14T14:09:52.174000+00:00,1768399792174,Jan-1-31,balanced_churn,147253,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,295.626,0.155106,935675.49623,9.38363,,,True,False,False,False,False,False,,
1768499247489_balanced_churn_238239,2026-01-15T17:47:27.489000+00:00,1768499247489,Jan-1-31,balanced_churn,238239,FP,0.75,Normal: long time window,,,,,288.117,0.040093,419311.789993,4.339712,,,True,False,False,False,False,False,,
1769562223204_balanced_churn_239662,2026-01-28T01:03:43.204000+00:00,1769562223204,Jan-1-31,balanced_churn,239662,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,297.442,0.167272,824508.522188,8.072983,,,True,False,False,False,False,False,,
1768483017550_balanced_churn_132353,2026-01-15T13:16:57.550000+00:00,1768483017550,Jan-1-31,balanced_churn,132353,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,297.76,0.161532,176204.498422,6.810513,,,True,False,False,False,False,False,,
1768530030642_balanced_churn_372251,2026-01-16T02:20:30.642000+00:00,1768530030642,Jan-1-31,balanced_churn,372251,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.342,0.177281,184263.221349,0.597466,,,True,False,False,False,False,False,,
1769342356785_balanced_churn_53026,2026-01-25T11:59:16.785000+00:00,1769342356785,Jan-1-31,balanced_churn,53026,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.381,0.195605,276979.723629,0.485464,,,True,False,False,False,False,False,,
1767919317644_balanced_churn_354425,2026-01-09T00:41:57.644000+00:00,1767919317644,Jan-1-31,balanced_churn,354425,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,295.192,0.195928,221103.069376,7.306397,,,True,False,False,False,False,False,,
1769727326165_balanced_churn_259579,2026-01-29T22:55:26.165000+00:00,1769727326165,Jan-1-31,balanced_churn,259579,FP,0.8,Normal: significant price move (real trading),,,,,299.163,0.073708,525686.884343,9.583587,,,True,False,False,False,False,False,,
1768104554533_balanced_churn_143068,2026-01-11T04:09:14.533000+00:00,1768104554533,Jan-1-31,balanced_churn,143068,FP,0.75,Normal: long time window,,,,,298.058,0.130355,131933.526402,0.121242,,,True,False,False,False,False,False,,
1768158629576_balanced_churn_108184,2026-01-11T19:10:29.576000+00:00,1768158629576,Jan-1-31,balanced_churn,108184,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.271,0.184691,134651.089206,3.301274,,,True,False,False,False,False,False,,
1768665899505_balanced_churn_90349,2026-01-17T16:04:59.505000+00:00,1768665899505,Jan-1-31,balanced_churn,90349,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,293.317,0.19176,698007.24694,2.825524,,,True,False,False,False,False,False,,
1769861765126_balanced_churn_86459,2026-01-31T12:16:05.126000+00:00,1769861765126,Jan-1-31,balanced_churn,86459,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.456,0.186768,680393.74324,9.825522,,,True,False,False,False,False,False,,
1768228132878_balanced_churn_145860,2026-01-12T14:28:52.878000+00:00,1768228132878,Jan-1-31,balanced_churn,145860,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,290.17,0.192064,1123740.400321,3.12291,,,True,False,False,False,False,False,,
1768565137147_balanced_churn_78245,2026-01-16T12:05:37.147000+00:00,1768565137147,Jan-1-31,balanced_churn,78245,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,297.435,0.185042,120089.005814,4.8301,,,True,False,False,False,False,False,,
1768930873570_balanced_churn_259750,2026-01-20T17:41:13.570000+00:00,1768930873570,Jan-1-31,balanced_churn,259750,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,298.922,0.195651,1149549.947207,1.815961,,,True,False,False,False,False,False,,
1769684936406_balanced_churn_61529,2026-01-29T11:08:56.406000+00:00,1769684936406,Jan-1-31,balanced_churn,61529,FP,0.8,Normal: significant price move (real trading),,,,,295.684,0.066375,907597.560178,9.059469,,,True,False,False,False,False,False,,
1768114312755_balanced_churn_9639,2026-01-11T06:51:52.755000+00:00,1768114312755,Jan-1-31,balanced_churn,9639,FP,0.8,Normal: small volume,,,,,297.63,0.106513,29295.887715,0.264682,,,True,False,False,False,False,False,,
1768421536561_balanced_churn_311157,2026-01-14T20:12:16.561000+00:00,1768421536561,Jan-1-31,balanced_churn,311157,FP,0.8,Normal: significant price move (real trading),,,,,298.836,0.089015,1661102.314195,8.563749,,,True,False,False,False,False,False,,
1768884402883_balanced_churn_336437,2026-01-20T04:46:42.883000+00:00,1768884402883,Jan-1-31,balanced_churn,336437,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,298.98,0.199339,1003123.27009,3.903074,,,True,False,False,False,False,False,,
1768241115406_balanced_churn_238240,2026-01-12T18:05:15.406000+00:00,1768241115406,Jan-1-31,balanced_churn,238240,FP,0.85,Normal: buy/sell clearly imbalanced (not wash),,,,,299.688,0.173043,458579.795042,8.285846,,,True,False,False,False,False,False,,
1769312498344_balanced_churn_124223,2026-01-25T03:41:38.344000+00:00,1769312498344,Jan-1-31,balanced_churn,124223,FP,0.75,Normal: long time window,,,,,298.74,0.138989,438935.967786,4.7461,,,True,False,False,False,False,False,,
1767932523459_balanced_churn_402040,2026-01-09T04:22:03.459000+00:00,1767932523459,Jan-1-31,balanced_churn,402040,TP,0.75,Suspicious: balanced (7.1%) + no price move + $142k volume,,,,,299.334,0.07066,141785.133709,2.229208,,,True,False,False,False,False,False,,
1767408887837_balanced_churn_360764,2026-01-03T02:54:47.837000+00:00,1767408887837,Jan-1-31,balanced_churn,360764,TP,0.75,Suspicious: balanced (3.3%) + no price move + $289k volume,,,,,299.546,0.033073,289111.545899,2.345922,,,True,False,False,False,False,False,,
1769264147398_balanced_churn_60251,2026-01-24T14:15:47.398000+00:00,1769264147398,Jan-1-31,balanced_churn,60251,TP,0.75,Suspicious: balanced (7.2%) + no price move + $527k volume,,,,,299.941,0.071595,527324.008539,1.654639,,,True,False,False,False,False,False,,
1768618937353_balanced_churn_284545,2026-01-17T03:02:17.353000+00:00,1768618937353,Jan-1-31,balanced_churn,284545,TP,0.75,Suspicious: balanced (7.9%) + no price move + $213k volume,,,,,299.17,0.078868,213309.887312,1.38434,,,True,False,False,False,False,False,,
1767587846411_balanced_churn_309516,2026-01-05T04:37:26.411000+00:00,1767587846411,Jan-1-31,balanced_churn,309516,TP,0.75,Suspicious: balanced (2.9%) + no price move + $602k volume,,,,,299.204,0.029109,602328.769148,1.340194,,,True,False,False,False,False,False,,
1767520700811_balanced_churn_73105,2026-01-04T09:58:20.811000+00:00,1767520700811,Jan-1-31,balanced_churn,73105,TP,0.75,Suspicious: balanced (0.6%) + no price move + $999k volume,,,,,299.879,0.006399,998624.762831,0.109336,,,True,False,False,False,False,False,,
1768872617111_balanced_churn_292266,2026-01-20T01:30:17.111000+00:00,1768872617111,Jan-1-31,balanced_churn,292266,TP,0.75,Suspicious: balanced (3.9%) + no price move + $395k volume,,,,,294.25,0.038936,395175.728458,2.660392,,,True,False,False,False,False,False,,
1767320840709_balanced_churn_162565,2026-01-02T02:27:20.709000+00:00,1767320840709,Jan-1-31,balanced_churn,162565,TP,0.75,Suspicious: balanced (5.3%) + no price move + $140k volume,,,,,299.952,0.05275,140477.52749,1.831835,,,True,False,False,False,False,False,,
1767448978392_balanced_churn_94109,2026-01-03T14:02:58.392000+00:00,1767448978392,Jan-1-31,balanced_churn,94109,TP,0.75,Suspicious: balanced (6.8%) + no price move + $270k volume,,,,,296.162,0.06774,269845.912028,0.622194,,,True,False,False,False,False,False,,
1769125903656_balanced_churn_286229,2026-01-22T23:51:43.656000+00:00,1769125903656,Jan-1-31,balanced_churn,286229,TP,0.75,Suspicious: balanced (7.8%) + no price move + $148k volume,,,,,297.981,0.078325,148267.926859,1.719677,,,True,False,False,False,False,False,,
1769818556810_balanced_churn_366725,2026-01-31T00:15:56.810000+00:00,1769818556810,Jan-1-31,balanced_churn,366725,TP,0.75,Suspicious: balanced (6.5%) + no price move + $316k volume,,,,,299.196,0.06498,315735.456919,1.402191,,,True,False,False,False,False,False,,
1768352303230_balanced_churn_395683,2026-01-14T00:58:23.230000+00:00,1768352303230,Jan-1-31,balanced_churn,395683,TP,0.75,Suspicious: balanced (1.2%) + no price move + $1438k volume,,,,,298.624,0.011825,1437939.501868,2.423829,,,True,False,False,False,False,False,,
1768819494122_balanced_churn_97146,2026-01-19T10:44:54.122000+00:00,1768819494122,Jan-1-31,balanced_churn,97146,TP,0.75,Suspicious: balanced (6.1%) + no price move + $120k volume,,,,,294.129,0.06088,119840.393579,1.946196,,,True,False,False,False,False,False,,
1769640861876_balanced_churn_275373,2026-01-28T22:54:21.876000+00:00,1769640861876,Jan-1-31,balanced_churn,275373,TP,0.75,Suspicious: balanced (3.8%) + no price move + $152k volume,,,,,297.66,0.037626,152060.36266,0.246366,,,True,False,False,False,False,False,,
1769789796221_balanced_churn_210824,2026-01-30T16:16:36.221000+00:00,1769789796221,Jan-1-31,balanced_churn,210824,TP,0.75,Suspicious: balanced (7.8%) + no price move + $770k volume,,,,,299.964,0.077823,769678.427906,1.132667,,,True,False,False,False,False,False,,
1767743529374_balanced_churn_341848,2026-01-06T23:52:09.374000+00:00,1767743529374,Jan-1-31,balanced_churn,341848,TP,0.75,Suspicious: balanced (1.6%) + no price move + $1203k volume,,,,,290.179,0.015966,1203378.227584,2.530979,,,True,False,False,False,False,False,,
1769131885176_balanced_churn_303554,2026-01-23T01:31:25.176000+00:00,1769131885176,Jan-1-31,balanced_churn,303554,TP,0.75,Suspicious: balanced (0.2%) + no price move + $260k volume,,,,,296.39,0.002179,260494.452854,1.12619,,,True,False,False,False,False,False,,
1768015501290_balanced_churn_244248,2026-01-10T03:25:01.290000+00:00,1768015501290,Jan-1-31,balanced_churn,244248,TP,0.75,Suspicious: balanced (3.2%) + no price move + $143k volume,,,,,295.825,0.031537,142978.72133,0.430321,,,True,False,False,False,False,False,,
1769056421114_balanced_churn_438174,2026-01-22T04:33:41.114000+00:00,1769056421114,Jan-1-31,balanced_churn,438174,TP,0.75,Suspicious: balanced (7.8%) + no price move + $505k volume,,,,,299.109,0.077634,504838.570463,1.589469,,,True,False,False,False,False,False,,
1769137266784_balanced_churn_321783,2026-01-23T03:01:06.784000+00:00,1769137266784,Jan-1-31,balanced_churn,321783,TP,0.75,Suspicious: balanced (0.9%) + no price move + $1136k volume,,,,,299.191,0.00904,1135933.742212,0.0,,,True,False,False,False,False,False,,
1769117803142_balanced_churn_268013,2026-01-22T21:36:43.142000+00:00,1769117803142,Jan-1-31,balanced_churn,268013,TP,0.75,Suspicious: balanced (2.0%) + no price move + $204k volume,,,,,294.918,0.019952,203520.038729,0.692464,,,True,False,False,False,False,False,,
1767613126042_balanced_churn_94146,2026-01-05T11:38:46.042000+00:00,1767613126042,Jan-1-31,balanced_churn,94146,TP,0.75,Suspicious: balanced (2.1%) + no price move + $199k volume,,,,,296.3,0.020911,199480.940288,1.527603,,,True,False,False,False,False,False,,
1769193033627_balanced_churn_203924,2026-01-23T18:30:33.627000+00:00,1769193033627,Jan-1-31,balanced_churn,203924,TP,0.75,Suspicious: balanced (3.9%) + no price move + $245k volume,,,,,298.826,0.038516,244914.848946,1.573697,,,True,False,False,False,False,False,,
1769177972273_balanced_churn_114829,2026-01-23T14:19:32.273000+00:00,1769177972273,Jan-1-31,balanced_churn,114829,TP,0.75,Suspicious: balanced (3.1%) + no price move + $617k volume,,,,,297.051,0.030777,617110.98675,0.54777,,,True,False,False,False,False,False,,
1768457000334_balanced_churn_17028,2026-01-15T06:03:20.334000+00:00,1768457000334,Jan-1-31,balanced_churn,17028,TP,0.75,Suspicious: balanced (5.6%) + no price move + $519k volume,,,,,295.317,0.055623,519169.210441,0.383691,,,True,False,False,False,False,False,,
1768091344807_balanced_churn_123734,2026-01-11T00:29:04.807000+00:00,1768091344807,Jan-1-31,balanced_churn,123734,TP,0.75,Suspicious: balanced (6.0%) + no price move + $100k volume,,,,,297.771,0.059688,100454.537503,2.284979,,,True,False,False,False,False,False,,
1767599185155_balanced_churn_42009,2026-01-05T07:46:25.155000+00:00,1767599185155,Jan-1-31,balanced_churn,42009,TP,0.75,Suspicious: balanced (4.5%) + no price move + $1138k volume,,,,,299.999,0.044824,1137865.967915,0.745643,,,True,False,False,False,False,False,,
1767325026954_balanced_churn_179613,2026-01-02T03:37:06.954000+00:00,1767325026954,Jan-1-31,balanced_churn,179613,TP,0.75,Suspicious: balanced (4.8%) + no price move + $587k volume,,,,,299.611,0.048008,586856.929615,0.866226,,,True,False,False,False,False,False,,
1767783134230_balanced_churn_91257,2026-01-07T10:52:14.230000+00:00,1767783134230,Jan-1-31,balanced_churn,91257,TP,0.75,Suspicious: balanced (7.3%) + no price move + $223k volume,,,,,298.854,0.072509,222978.124958,2.023503,,,True,False,False,False,False,False,,
1768388880602_balanced_churn_103649,2026-01-14T11:08:00.602000+00:00,1768388880602,Jan-1-31,balanced_churn,103649,TP,0.75,Suspicious: balanced (0.3%) + no price move + $239k volume,,,,,298.566,0.002675,239018.217686,1.915364,,,True,False,False,False,False,False,,
1767327580205_balanced_churn_191845,2026-01-02T04:19:40.205000+00:00,1767327580205,Jan-1-31,balanced_churn,191845,TP,0.75,Suspicious: balanced (6.5%) + no price move + $440k volume,,,,,298.87,0.064705,439895.023978,1.125822,,,True,False,False,False,False,False,,
1769547840110_balanced_churn_199826,2026-01-27T21:04:00.110000+00:00,1769547840110,Jan-1-31,balanced_churn,199826,TP,0.75,Suspicious: balanced (5.4%) + no price move + $765k volume,,,,,299.996,0.053814,764813.200159,0.179035,,,True,False,False,False,False,False,,
1769170308438_balanced_churn_98702,2026-01-23T12:11:48.438000+00:00,1769170308438,Jan-1-31,balanced_churn,98702,TP,0.75,Suspicious: balanced (7.2%) + no price move + $105k volume,,,,,297.21,0.0723,105003.804062,0.336242,,,True,False,False,False,False,False,,
1769138115726_balanced_churn_323966,2026-01-23T03:15:15.726000+00:00,1769138115726,Jan-1-31,balanced_churn,323966,TP,0.75,Suspicious: balanced (7.8%) + no price move + $302k volume,,,,,299.902,0.077882,302066.958884,1.970787,,,True,False,False,False,False,False,,
1768739147511_balanced_churn_51140,2026-01-18T12:25:47.511000+00:00,1768739147511,Jan-1-31,balanced_churn,51140,TP,0.75,Suspicious: balanced (4.3%) + no price move + $205k volume,,,,,297.521,0.042669,204853.778912,2.712338,,,True,False,False,False,False,False,,
1768721418931_balanced_churn_18945,2026-01-18T07:30:18.931000+00:00,1768721418931,Jan-1-31,balanced_churn,18945,TP,0.75,Suspicious: balanced (1.5%) + no price move + $563k volume,,,,,299.523,0.014574,563292.720216,1.282781,,,True,False,False,False,False,False,,
1767270291957_balanced_churn_37804,2026-01-01T12:24:51.957000+00:00,1767270291957,Jan-1-31,balanced_churn,37804,TP,0.75,Suspicious: balanced (1.6%) + no price move + $267k volume,,,,,280.128,0.016432,267031.704853,1.341289,,,True,False,False,False,False,False,,
1769628959083_balanced_churn_234098,2026-01-28T19:35:59.083000+00:00,1769628959083,Jan-1-31,balanced_churn,234098,TP,0.75,Suspicious: balanced (7.5%) + no price move + $1461k volume,,,,,299.999,0.074727,1460562.123846,2.459057,,,True,False,False,False,False,False,,
1768109437184_balanced_churn_2385,2026-01-11T05:30:37.184000+00:00,1768109437184,Jan-1-31,balanced_churn,2385,TP,0.75,Suspicious: balanced (4.0%) + no price move + $112k volume,,,,,296.127,0.039976,111620.556081,0.198325,,,True,False,False,False,False,False,,
1767324335855_balanced_churn_176269,2026-01-02T03:25:35.855000+00:00,1767324335855,Jan-1-31,balanced_churn,176269,TP,0.75,Suspicious: balanced (2.1%) + no price move + $308k volume,,,,,298.408,0.021289,307935.720306,2.003376,,,True,False,False,False,False,False,,
